Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Trading Symbol,Formatted Ins Name,Expiry Date,Lot Size,Tick Size,pdc
BFO,bse_fo,APOLLOTYRE,1133804,SO,PE,545,APOLLO TYRES LTD.,APOLLOTYRE24DEC545PE,APOLLOTYRE 12DEC24 545 PE,2024-12-12,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1132151,SO,PE,550,APOLLO TYRES LTD.,APOLLOTYRE24DEC550PE,APOLLOTYRE 12DEC24 550 PE,2024-12-12,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1132320,SO,PE,555,APOLLO TYRES LTD.,APOLLOTYRE24DEC555PE,APOLLOTYRE 12DEC24 555 PE,2024-12-12,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1135975,SO,PE,560,APOLLO TYRES LTD.,APOLLOTYRE24DEC560PE,APOLLOTYRE 12DEC24 560 PE,2024-12-12,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1129704,SF,,0,APOLLO TYRES LTD.,APOLLOTYRE24DECFUT,APOLLOTYRE 12DEC24 FUT,2024-12-12,1700,0.05,
BFO,bse_fo,APOLLOTYRE,871737,SF,,0,APOLLO TYRES LTD.,APOLLOTYRE24OCTFUT,APOLLOTYRE 10OCT24 FUT,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1116489,SF,,0,APOLLO TYRES LTD.,APOLLOTYRE24NOVFUT,APOLLOTYRE 14NOV24 FUT,2024-11-14,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1120798,SO,CE,450,APOLLO TYRES LTD.,APOLLOTYRE24NOV450CE,APOLLOTYRE 14NOV24 450 CE,2024-11-14,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1119739,SO,CE,455,APOLLO TYRES LTD.,APOLLOTYRE24NOV455CE,APOLLOTYRE 14NOV24 455 CE,2024-11-14,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1119419,SO,CE,460,APOLLO TYRES LTD.,APOLLOTYRE24NOV460CE,APOLLOTYRE 14NOV24 460 CE,2024-11-14,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1119460,SO,CE,465,APOLLO TYRES LTD.,APOLLOTYRE24NOV465CE,APOLLOTYRE 14NOV24 465 CE,2024-11-14,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1119740,SO,CE,470,APOLLO TYRES LTD.,APOLLOTYRE24NOV470CE,APOLLOTYRE 14NOV24 470 CE,2024-11-14,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1115125,SO,CE,475,APOLLO TYRES LTD.,APOLLOTYRE24NOV475CE,APOLLOTYRE 14NOV24 475 CE,2024-11-14,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1112731,SO,CE,480,APOLLO TYRES LTD.,APOLLOTYRE24NOV480CE,APOLLOTYRE 14NOV24 480 CE,2024-11-14,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1113045,SO,CE,485,APOLLO TYRES LTD.,APOLLOTYRE24NOV485CE,APOLLOTYRE 14NOV24 485 CE,2024-11-14,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1110773,SO,CE,490,APOLLO TYRES LTD.,APOLLOTYRE24NOV490CE,APOLLOTYRE 14NOV24 490 CE,2024-11-14,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1110981,SO,CE,495,APOLLO TYRES LTD.,APOLLOTYRE24NOV495CE,APOLLOTYRE 14NOV24 495 CE,2024-11-14,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1117678,SO,CE,500,APOLLO TYRES LTD.,APOLLOTYRE24NOV500CE,APOLLOTYRE 14NOV24 500 CE,2024-11-14,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1117855,SO,CE,505,APOLLO TYRES LTD.,APOLLOTYRE24NOV505CE,APOLLOTYRE 14NOV24 505 CE,2024-11-14,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1116046,SO,CE,510,APOLLO TYRES LTD.,APOLLOTYRE24NOV510CE,APOLLOTYRE 14NOV24 510 CE,2024-11-14,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1116229,SO,CE,515,APOLLO TYRES LTD.,APOLLOTYRE24NOV515CE,APOLLOTYRE 14NOV24 515 CE,2024-11-14,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1114358,SO,CE,520,APOLLO TYRES LTD.,APOLLOTYRE24NOV520CE,APOLLOTYRE 14NOV24 520 CE,2024-11-14,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1114556,SO,CE,525,APOLLO TYRES LTD.,APOLLOTYRE24NOV525CE,APOLLOTYRE 14NOV24 525 CE,2024-11-14,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1112014,SO,CE,530,APOLLO TYRES LTD.,APOLLOTYRE24NOV530CE,APOLLOTYRE 14NOV24 530 CE,2024-11-14,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1112269,SO,CE,535,APOLLO TYRES LTD.,APOLLOTYRE24NOV535CE,APOLLOTYRE 14NOV24 535 CE,2024-11-14,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1118110,SO,CE,540,APOLLO TYRES LTD.,APOLLOTYRE24NOV540CE,APOLLOTYRE 14NOV24 540 CE,2024-11-14,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1118298,SO,CE,545,APOLLO TYRES LTD.,APOLLOTYRE24NOV545CE,APOLLOTYRE 14NOV24 545 CE,2024-11-14,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1128627,SO,CE,550,APOLLO TYRES LTD.,APOLLOTYRE24NOV550CE,APOLLOTYRE 14NOV24 550 CE,2024-11-14,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1128637,SO,CE,555,APOLLO TYRES LTD.,APOLLOTYRE24NOV555CE,APOLLOTYRE 14NOV24 555 CE,2024-11-14,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1128839,SO,CE,560,APOLLO TYRES LTD.,APOLLOTYRE24NOV560CE,APOLLOTYRE 14NOV24 560 CE,2024-11-14,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1120695,SO,PE,450,APOLLO TYRES LTD.,APOLLOTYRE24NOV450PE,APOLLOTYRE 14NOV24 450 PE,2024-11-14,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1119620,SO,PE,455,APOLLO TYRES LTD.,APOLLOTYRE24NOV455PE,APOLLOTYRE 14NOV24 455 PE,2024-11-14,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1119292,SO,PE,460,APOLLO TYRES LTD.,APOLLOTYRE24NOV460PE,APOLLOTYRE 14NOV24 460 PE,2024-11-14,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1119320,SO,PE,465,APOLLO TYRES LTD.,APOLLOTYRE24NOV465PE,APOLLOTYRE 14NOV24 465 PE,2024-11-14,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1119621,SO,PE,470,APOLLO TYRES LTD.,APOLLOTYRE24NOV470PE,APOLLOTYRE 14NOV24 470 PE,2024-11-14,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1115314,SO,PE,475,APOLLO TYRES LTD.,APOLLOTYRE24NOV475PE,APOLLOTYRE 14NOV24 475 PE,2024-11-14,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1113024,SO,PE,480,APOLLO TYRES LTD.,APOLLOTYRE24NOV480PE,APOLLOTYRE 14NOV24 480 PE,2024-11-14,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1113313,SO,PE,485,APOLLO TYRES LTD.,APOLLOTYRE24NOV485PE,APOLLOTYRE 14NOV24 485 PE,2024-11-14,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1110966,SO,PE,490,APOLLO TYRES LTD.,APOLLOTYRE24NOV490PE,APOLLOTYRE 14NOV24 490 PE,2024-11-14,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1111182,SO,PE,495,APOLLO TYRES LTD.,APOLLOTYRE24NOV495PE,APOLLOTYRE 14NOV24 495 PE,2024-11-14,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1117842,SO,PE,500,APOLLO TYRES LTD.,APOLLOTYRE24NOV500PE,APOLLOTYRE 14NOV24 500 PE,2024-11-14,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1118022,SO,PE,505,APOLLO TYRES LTD.,APOLLOTYRE24NOV505PE,APOLLOTYRE 14NOV24 505 PE,2024-11-14,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1116218,SO,PE,510,APOLLO TYRES LTD.,APOLLOTYRE24NOV510PE,APOLLOTYRE 14NOV24 510 PE,2024-11-14,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1116410,SO,PE,515,APOLLO TYRES LTD.,APOLLOTYRE24NOV515PE,APOLLOTYRE 14NOV24 515 PE,2024-11-14,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1118434,SO,PE,520,APOLLO TYRES LTD.,APOLLOTYRE24NOV520PE,APOLLOTYRE 14NOV24 520 PE,2024-11-14,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1110746,SO,PE,525,APOLLO TYRES LTD.,APOLLOTYRE24NOV525PE,APOLLOTYRE 14NOV24 525 PE,2024-11-14,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1116815,SO,PE,530,APOLLO TYRES LTD.,APOLLOTYRE24NOV530PE,APOLLOTYRE 14NOV24 530 PE,2024-11-14,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1116988,SO,PE,535,APOLLO TYRES LTD.,APOLLOTYRE24NOV535PE,APOLLOTYRE 14NOV24 535 PE,2024-11-14,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1115197,SO,PE,540,APOLLO TYRES LTD.,APOLLOTYRE24NOV540PE,APOLLOTYRE 14NOV24 540 PE,2024-11-14,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1115395,SO,PE,545,APOLLO TYRES LTD.,APOLLOTYRE24NOV545PE,APOLLOTYRE 14NOV24 545 PE,2024-11-14,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1128675,SO,PE,550,APOLLO TYRES LTD.,APOLLOTYRE24NOV550PE,APOLLOTYRE 14NOV24 550 PE,2024-11-14,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1128684,SO,PE,555,APOLLO TYRES LTD.,APOLLOTYRE24NOV555PE,APOLLOTYRE 14NOV24 555 PE,2024-11-14,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1128744,SO,PE,560,APOLLO TYRES LTD.,APOLLOTYRE24NOV560PE,APOLLOTYRE 14NOV24 560 PE,2024-11-14,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1120473,SO,CE,450,APOLLO TYRES LTD.,APOLLOTYRE24OCT450CE,APOLLOTYRE 10OCT24 450 CE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1119331,SO,CE,455,APOLLO TYRES LTD.,APOLLOTYRE24OCT455CE,APOLLOTYRE 10OCT24 455 CE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1119628,SO,CE,460,APOLLO TYRES LTD.,APOLLOTYRE24OCT460CE,APOLLOTYRE 10OCT24 460 CE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1119659,SO,CE,465,APOLLO TYRES LTD.,APOLLOTYRE24OCT465CE,APOLLOTYRE 10OCT24 465 CE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1119333,SO,CE,470,APOLLO TYRES LTD.,APOLLOTYRE24OCT470CE,APOLLOTYRE 10OCT24 470 CE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1117474,SO,CE,475,APOLLO TYRES LTD.,APOLLOTYRE24OCT475CE,APOLLOTYRE 10OCT24 475 CE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1110267,SO,CE,480,APOLLO TYRES LTD.,APOLLOTYRE24OCT480CE,APOLLOTYRE 10OCT24 480 CE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,885103,SO,CE,485,APOLLO TYRES LTD.,APOLLOTYRE24OCT485CE,APOLLOTYRE 10OCT24 485 CE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,871530,SO,CE,490,APOLLO TYRES LTD.,APOLLOTYRE24OCT490CE,APOLLOTYRE 10OCT24 490 CE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,874014,SO,CE,495,APOLLO TYRES LTD.,APOLLOTYRE24OCT495CE,APOLLOTYRE 10OCT24 495 CE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,877688,SO,CE,500,APOLLO TYRES LTD.,APOLLOTYRE24OCT500CE,APOLLOTYRE 10OCT24 500 CE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,878096,SO,CE,505,APOLLO TYRES LTD.,APOLLOTYRE24OCT505CE,APOLLOTYRE 10OCT24 505 CE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,883066,SO,CE,510,APOLLO TYRES LTD.,APOLLOTYRE24OCT510CE,APOLLOTYRE 10OCT24 510 CE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,869312,SO,CE,515,APOLLO TYRES LTD.,APOLLOTYRE24OCT515CE,APOLLOTYRE 10OCT24 515 CE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,878099,SO,CE,520,APOLLO TYRES LTD.,APOLLOTYRE24OCT520CE,APOLLOTYRE 10OCT24 520 CE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,878512,SO,CE,525,APOLLO TYRES LTD.,APOLLOTYRE24OCT525CE,APOLLOTYRE 10OCT24 525 CE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,869317,SO,CE,530,APOLLO TYRES LTD.,APOLLOTYRE24OCT530CE,APOLLOTYRE 10OCT24 530 CE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,869601,SO,CE,535,APOLLO TYRES LTD.,APOLLOTYRE24OCT535CE,APOLLOTYRE 10OCT24 535 CE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,878525,SO,CE,540,APOLLO TYRES LTD.,APOLLOTYRE24OCT540CE,APOLLOTYRE 10OCT24 540 CE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,879051,SO,CE,545,APOLLO TYRES LTD.,APOLLOTYRE24OCT545CE,APOLLOTYRE 10OCT24 545 CE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,869607,SO,CE,550,APOLLO TYRES LTD.,APOLLOTYRE24OCT550CE,APOLLOTYRE 10OCT24 550 CE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,869910,SO,CE,555,APOLLO TYRES LTD.,APOLLOTYRE24OCT555CE,APOLLOTYRE 10OCT24 555 CE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,879059,SO,CE,560,APOLLO TYRES LTD.,APOLLOTYRE24OCT560CE,APOLLOTYRE 10OCT24 560 CE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,886107,SO,CE,565,APOLLO TYRES LTD.,APOLLOTYRE24OCT565CE,APOLLOTYRE 10OCT24 565 CE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,885484,SO,CE,570,APOLLO TYRES LTD.,APOLLOTYRE24OCT570CE,APOLLOTYRE 10OCT24 570 CE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,885573,SO,CE,575,APOLLO TYRES LTD.,APOLLOTYRE24OCT575CE,APOLLOTYRE 10OCT24 575 CE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,886772,SO,CE,580,APOLLO TYRES LTD.,APOLLOTYRE24OCT580CE,APOLLOTYRE 10OCT24 580 CE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,886799,SO,CE,585,APOLLO TYRES LTD.,APOLLOTYRE24OCT585CE,APOLLOTYRE 10OCT24 585 CE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1106763,SO,CE,590,APOLLO TYRES LTD.,APOLLOTYRE24OCT590CE,APOLLOTYRE 10OCT24 590 CE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1106793,SO,CE,595,APOLLO TYRES LTD.,APOLLOTYRE24OCT595CE,APOLLOTYRE 10OCT24 595 CE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1120643,SO,PE,450,APOLLO TYRES LTD.,APOLLOTYRE24OCT450PE,APOLLOTYRE 10OCT24 450 PE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1119561,SO,PE,455,APOLLO TYRES LTD.,APOLLOTYRE24OCT455PE,APOLLOTYRE 10OCT24 455 PE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1119233,SO,PE,460,APOLLO TYRES LTD.,APOLLOTYRE24OCT460PE,APOLLOTYRE 10OCT24 460 PE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1119260,SO,PE,465,APOLLO TYRES LTD.,APOLLOTYRE24OCT465PE,APOLLOTYRE 10OCT24 465 PE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1119562,SO,PE,470,APOLLO TYRES LTD.,APOLLOTYRE24OCT470PE,APOLLOTYRE 10OCT24 470 PE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1114532,SO,PE,475,APOLLO TYRES LTD.,APOLLOTYRE24OCT475PE,APOLLOTYRE 10OCT24 475 PE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1109871,SO,PE,480,APOLLO TYRES LTD.,APOLLOTYRE24OCT480PE,APOLLOTYRE 10OCT24 480 PE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,884512,SO,PE,485,APOLLO TYRES LTD.,APOLLOTYRE24OCT485PE,APOLLOTYRE 10OCT24 485 PE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,879591,SO,PE,490,APOLLO TYRES LTD.,APOLLOTYRE24OCT490PE,APOLLOTYRE 10OCT24 490 PE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,880184,SO,PE,495,APOLLO TYRES LTD.,APOLLOTYRE24OCT495PE,APOLLOTYRE 10OCT24 495 PE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,870860,SO,PE,500,APOLLO TYRES LTD.,APOLLOTYRE24OCT500PE,APOLLOTYRE 10OCT24 500 PE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,871461,SO,PE,505,APOLLO TYRES LTD.,APOLLOTYRE24OCT505PE,APOLLOTYRE 10OCT24 505 PE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,880806,SO,PE,510,APOLLO TYRES LTD.,APOLLOTYRE24OCT510PE,APOLLOTYRE 10OCT24 510 PE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,881487,SO,PE,515,APOLLO TYRES LTD.,APOLLOTYRE24OCT515PE,APOLLOTYRE 10OCT24 515 PE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,871506,SO,PE,520,APOLLO TYRES LTD.,APOLLOTYRE24OCT520PE,APOLLOTYRE 10OCT24 520 PE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,874009,SO,PE,525,APOLLO TYRES LTD.,APOLLOTYRE24OCT525PE,APOLLOTYRE 10OCT24 525 PE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,881491,SO,PE,530,APOLLO TYRES LTD.,APOLLOTYRE24OCT530PE,APOLLOTYRE 10OCT24 530 PE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,882016,SO,PE,535,APOLLO TYRES LTD.,APOLLOTYRE24OCT535PE,APOLLOTYRE 10OCT24 535 PE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,874018,SO,PE,540,APOLLO TYRES LTD.,APOLLOTYRE24OCT540PE,APOLLOTYRE 10OCT24 540 PE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,875948,SO,PE,545,APOLLO TYRES LTD.,APOLLOTYRE24OCT545PE,APOLLOTYRE 10OCT24 545 PE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,882026,SO,PE,550,APOLLO TYRES LTD.,APOLLOTYRE24OCT550PE,APOLLOTYRE 10OCT24 550 PE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,882592,SO,PE,555,APOLLO TYRES LTD.,APOLLOTYRE24OCT555PE,APOLLOTYRE 10OCT24 555 PE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,875955,SO,PE,560,APOLLO TYRES LTD.,APOLLOTYRE24OCT560PE,APOLLOTYRE 10OCT24 560 PE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,885901,SO,PE,565,APOLLO TYRES LTD.,APOLLOTYRE24OCT565PE,APOLLOTYRE 10OCT24 565 PE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,886392,SO,PE,570,APOLLO TYRES LTD.,APOLLOTYRE24OCT570PE,APOLLOTYRE 10OCT24 570 PE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,886442,SO,PE,575,APOLLO TYRES LTD.,APOLLOTYRE24OCT575PE,APOLLOTYRE 10OCT24 575 PE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,886686,SO,PE,580,APOLLO TYRES LTD.,APOLLOTYRE24OCT580PE,APOLLOTYRE 10OCT24 580 PE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,886714,SO,PE,585,APOLLO TYRES LTD.,APOLLOTYRE24OCT585PE,APOLLOTYRE 10OCT24 585 PE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1107128,SO,PE,590,APOLLO TYRES LTD.,APOLLOTYRE24OCT590PE,APOLLOTYRE 10OCT24 590 PE,2024-10-10,1700,0.05,
BFO,bse_fo,APOLLOTYRE,1106710,SO,PE,595,APOLLO TYRES LTD.,APOLLOTYRE24OCT595PE,APOLLOTYRE 10OCT24 595 PE,2024-10-10,1700,0.05,
BFO,bse_fo,AARTIIND,1137917,SO,CE,490,AARTI INDUSTRIES LTD.,AARTIIND24DEC490CE,AARTIIND 12DEC24 490 CE,2024-12-12,1000,0.05,
BFO,bse_fo,AARTIIND,1131736,SO,CE,500,AARTI INDUSTRIES LTD.,AARTIIND24DEC500CE,AARTIIND 12DEC24 500 CE,2024-12-12,1000,0.05,
BFO,bse_fo,AARTIIND,1130304,SO,CE,510,AARTI INDUSTRIES LTD.,AARTIIND24DEC510CE,AARTIIND 12DEC24 510 CE,2024-12-12,1000,0.05,
BFO,bse_fo,AARTIIND,1135146,SO,CE,520,AARTI INDUSTRIES LTD.,AARTIIND24DEC520CE,AARTIIND 12DEC24 520 CE,2024-12-12,1000,0.05,
BFO,bse_fo,AARTIIND,1133626,SO,CE,530,AARTI INDUSTRIES LTD.,AARTIIND24DEC530CE,AARTIIND 12DEC24 530 CE,2024-12-12,1000,0.05,
BFO,bse_fo,AARTIIND,1132138,SO,CE,540,AARTI INDUSTRIES LTD.,AARTIIND24DEC540CE,AARTIIND 12DEC24 540 CE,2024-12-12,1000,0.05,
BFO,bse_fo,AARTIIND,1130716,SO,CE,550,AARTI INDUSTRIES LTD.,AARTIIND24DEC550CE,AARTIIND 12DEC24 550 CE,2024-12-12,1000,0.05,
BFO,bse_fo,AARTIIND,1129211,SO,CE,560,AARTI INDUSTRIES LTD.,AARTIIND24DEC560CE,AARTIIND 12DEC24 560 CE,2024-12-12,1000,0.05,
BFO,bse_fo,AARTIIND,1134029,SO,CE,570,AARTI INDUSTRIES LTD.,AARTIIND24DEC570CE,AARTIIND 12DEC24 570 CE,2024-12-12,1000,0.05,
BFO,bse_fo,AARTIIND,1132549,SO,CE,580,AARTI INDUSTRIES LTD.,AARTIIND24DEC580CE,AARTIIND 12DEC24 580 CE,2024-12-12,1000,0.05,
BFO,bse_fo,AARTIIND,1131112,SO,CE,590,AARTI INDUSTRIES LTD.,AARTIIND24DEC590CE,AARTIIND 12DEC24 590 CE,2024-12-12,1000,0.05,
BFO,bse_fo,AARTIIND,1133679,SO,CE,600,AARTI INDUSTRIES LTD.,AARTIIND24DEC600CE,AARTIIND 12DEC24 600 CE,2024-12-12,1000,0.05,
BFO,bse_fo,AARTIIND,1132205,SO,CE,610,AARTI INDUSTRIES LTD.,AARTIIND24DEC610CE,AARTIIND 12DEC24 610 CE,2024-12-12,1000,0.05,
BFO,bse_fo,AARTIIND,1130772,SO,CE,620,AARTI INDUSTRIES LTD.,AARTIIND24DEC620CE,AARTIIND 12DEC24 620 CE,2024-12-12,1000,0.05,
BFO,bse_fo,AARTIIND,1129292,SO,CE,630,AARTI INDUSTRIES LTD.,AARTIIND24DEC630CE,AARTIIND 12DEC24 630 CE,2024-12-12,1000,0.05,
BFO,bse_fo,AARTIIND,1134101,SO,CE,640,AARTI INDUSTRIES LTD.,AARTIIND24DEC640CE,AARTIIND 12DEC24 640 CE,2024-12-12,1000,0.05,
BFO,bse_fo,AARTIIND,1137607,SO,PE,490,AARTI INDUSTRIES LTD.,AARTIIND24DEC490PE,AARTIIND 12DEC24 490 PE,2024-12-12,1000,0.05,
BFO,bse_fo,AARTIIND,1129098,SO,PE,500,AARTI INDUSTRIES LTD.,AARTIIND24DEC500PE,AARTIIND 12DEC24 500 PE,2024-12-12,1000,0.05,
BFO,bse_fo,AARTIIND,1133932,SO,PE,510,AARTI INDUSTRIES LTD.,AARTIIND24DEC510PE,AARTIIND 12DEC24 510 PE,2024-12-12,1000,0.05,
BFO,bse_fo,AARTIIND,1132429,SO,PE,520,AARTI INDUSTRIES LTD.,AARTIIND24DEC520PE,AARTIIND 12DEC24 520 PE,2024-12-12,1000,0.05,
BFO,bse_fo,AARTIIND,1131024,SO,PE,530,AARTI INDUSTRIES LTD.,AARTIIND24DEC530PE,AARTIIND 12DEC24 530 PE,2024-12-12,1000,0.05,
BFO,bse_fo,AARTIIND,1129568,SO,PE,540,AARTI INDUSTRIES LTD.,AARTIIND24DEC540PE,AARTIIND 12DEC24 540 PE,2024-12-12,1000,0.05,
BFO,bse_fo,AARTIIND,1134379,SO,PE,550,AARTI INDUSTRIES LTD.,AARTIIND24DEC550PE,AARTIIND 12DEC24 550 PE,2024-12-12,1000,0.05,
BFO,bse_fo,AARTIIND,1132872,SO,PE,560,AARTI INDUSTRIES LTD.,AARTIIND24DEC560PE,AARTIIND 12DEC24 560 PE,2024-12-12,1000,0.05,
BFO,bse_fo,AARTIIND,1131428,SO,PE,570,AARTI INDUSTRIES LTD.,AARTIIND24DEC570PE,AARTIIND 12DEC24 570 PE,2024-12-12,1000,0.05,
BFO,bse_fo,AARTIIND,1129987,SO,PE,580,AARTI INDUSTRIES LTD.,AARTIIND24DEC580PE,AARTIIND 12DEC24 580 PE,2024-12-12,1000,0.05,
BFO,bse_fo,AARTIIND,1134811,SO,PE,590,AARTI INDUSTRIES LTD.,AARTIIND24DEC590PE,AARTIIND 12DEC24 590 PE,2024-12-12,1000,0.05,
BFO,bse_fo,AARTIIND,1133837,SO,PE,600,AARTI INDUSTRIES LTD.,AARTIIND24DEC600PE,AARTIIND 12DEC24 600 PE,2024-12-12,1000,0.05,
BFO,bse_fo,AARTIIND,1132356,SO,PE,610,AARTI INDUSTRIES LTD.,AARTIIND24DEC610PE,AARTIIND 12DEC24 610 PE,2024-12-12,1000,0.05,
